txn_id,account_id,counterparty_id,timestamp,amount,channel,txn_type,currency
TXN00007766,ACC003866,ACC003375,2026-09-14 15:40:53,453.59,internet,payment,NAD
TXN00031800,ACC000978,ACC002218,2026-09-14 15:40:53,64.54,atm,withdrawal,NAD
TXN00007767,ACC001045,ACC000655,2026-09-14 15:40:53,268.85,mobile,withdrawal,NAD
TXN00029564,ACC002440,ACC000646,2026-09-14 15:40:53,1351.65,internet,payment,NAD
TXN00029348,ACC003684,ACC000706,2026-09-14 15:40:53,225.13,mobile,transfer,NAD
TXN00020450,ACC003719,ACC004060,2026-09-14 15:40:53,5274.56,atm,transfer,NAD
TXN00051156,ACC003046,ACC004816,2026-09-14 15:40:53,86.72,branch,transfer,NAD
TXN00068561,ACC002593,ACC003917,2026-09-14 15:40:53,512.59,internet,transfer,NAD
TXN00045175,ACC004438,ACC002188,2026-09-14 15:40:53,16.26,internet,withdrawal,NAD
TXN00010567,ACC004281,ACC003163,2026-09-14 15:40:53,195.19,branch,withdrawal,NAD
TXN00035995,ACC003444,ACC001641,2026-09-14 15:40:53,40.03,mobile,transfer,NAD
TXN00010276,ACC001904,ACC004603,2026-09-14 15:40:53,111.86,internet,payment,NAD
TXN00028312,ACC004415,ACC002343,2026-09-14 15:40:53,270.07,mobile,payment,NAD
TXN00055471,ACC002542,ACC001716,2026-09-14 15:40:53,5431.74,branch,deposit,NAD
TXN00013273,ACC003876,ACC000310,2026-09-14 15:40:53,71.77,mobile,payment,NAD
TXN00007782,ACC000216,ACC002920,2026-09-14 15:40:53,109.77,branch,transfer,NAD
TXN00025669,ACC000407,ACC002314,2026-09-14 15:40:53,2458.92,branch,transfer,NAD
TXN00023162,ACC004838,ACC001582,2026-09-14 15:40:53,162.32,internet,withdrawal,NAD
TXN00017196,ACC000725,ACC004859,2026-09-14 15:40:53,122.54,mobile,deposit,NAD
TXN00052114,ACC003121,ACC004368,2026-09-14 15:40:53,496.63,mobile,withdrawal,NAD
TXN00002920,ACC000684,ACC000957,2026-09-14 15:40:53,3753.33,mobile,payment,NAD
TXN00010576,ACC002190,ACC003372,2026-09-14 15:40:53,791.74,internet,withdrawal,NAD
TXN00068566,ACC000097,ACC004123,2026-09-14 15:40:53,167.2,atm,deposit,NAD
TXN00000533,ACC000934,ACC003209,2026-09-14 15:40:53,29.89,mobile,payment,NAD
TXN00030434,ACC003195,ACC003786,2026-09-14 15:40:53,133.16,atm,transfer,NAD
TXN00009357,ACC000815,ACC000892,2026-09-14 15:40:53,48.68,mobile,payment,NAD
TXN00012356,ACC000289,ACC004410,2026-09-14 15:40:54,61.58,internet,payment,NAD
TXN00004910,ACC000079,ACC003514,2026-09-14 15:40:54,214.0,mobile,transfer,NAD
TXN00058371,ACC000320,ACC001644,2026-09-14 15:40:54,253.39,branch,deposit,NAD
TXN00071755,ACC003593,ACC004781,2026-09-14 15:40:54,223.01,branch,payment,NAD
TXN00049780,ACC001042,ACC001200,2026-09-14 15:40:54,429.47,branch,payment,NAD
TXN00024127,ACC004924,ACC001543,2026-09-14 15:40:54,556.6,branch,payment,NAD
TXN00015686,ACC000148,ACC002423,2026-09-14 15:40:54,2033.64,branch,withdrawal,NAD
TXN00073666,ACC002124,ACC003207,2026-09-14 15:40:54,33.44,atm,deposit,NAD
TXN00011077,ACC000202,ACC003414,2026-09-14 15:40:54,117.04,atm,payment,NAD
TXN00024450,ACC003138,ACC003293,2026-09-14 15:40:54,304.18,internet,payment,NAD
TXN00008940,ACC003824,ACC001615,2026-09-14 15:40:54,4459.89,atm,transfer,NAD
TXN00061705,ACC004796,ACC003257,2026-09-14 15:40:54,508.6,mobile,payment,NAD
TXN00058900,ACC000880,ACC000354,2026-09-14 15:40:54,91.14,branch,payment,NAD
TXN00051702,ACC001198,ACC002649,2026-09-14 15:40:54,124.51,branch,transfer,NAD
TXN00024675,ACC002355,ACC000836,2026-09-14 15:40:54,1631.26,branch,transfer,NAD
TXN00073133,ACC001668,ACC000581,2026-09-14 15:40:54,36.88,branch,payment,NAD
TXN00036636,ACC003638,ACC003621,2026-09-14 15:40:54,169.25,atm,withdrawal,NAD
TXN00033398,ACC001585,ACC002057,2026-09-14 15:40:54,1871.44,branch,deposit,NAD
TXN00007116,ACC000973,ACC001093,2026-09-14 15:40:54,1015.53,atm,withdrawal,NAD
TXN00020459,ACC004043,ACC004129,2026-09-14 15:40:54,189.51,internet,withdrawal,NAD
TXN00070470,ACC003753,ACC004673,2026-09-14 15:40:54,933.8,mobile,payment,NAD
TXN00040724,ACC002129,ACC004997,2026-09-14 15:40:54,112.65,mobile,deposit,NAD
TXN00066204,ACC003341,ACC004197,2026-09-14 15:40:54,1683.08,mobile,withdrawal,NAD
TXN00071707,ACC002921,ACC004610,2026-09-14 15:40:54,1454.23,mobile,withdrawal,NAD
TXN00036768,ACC000686,ACC003669,2026-09-14 15:40:54,72.99,mobile,withdrawal,NAD
TXN00024477,ACC002647,ACC001205,2026-09-14 15:40:54,705.6,mobile,deposit,NAD
TXN00007290,ACC001456,ACC003678,2026-09-14 15:40:54,347.05,atm,transfer,NAD
TXN00024084,ACC000568,ACC003551,2026-09-14 15:40:54,148.46,atm,transfer,NAD
TXN00072598,ACC002480,ACC003437,2026-09-14 15:40:54,110.27,branch,transfer,NAD
TXN00066185,ACC001757,ACC000067,2026-09-14 15:40:54,228.09,branch,transfer,NAD
TXN00051676,ACC000602,ACC001901,2026-09-14 15:40:54,302.78,atm,transfer,NAD
TXN00033463,ACC000036,ACC000268,2026-09-14 15:40:54,1600.37,branch,payment,NAD
TXN00054217,ACC000748,ACC003041,2026-09-14 15:40:54,3609.95,internet,deposit,NAD
TXN00015592,ACC004386,ACC004172,2026-09-14 15:40:54,231.75,branch,transfer,NAD
TXN00020747,ACC001187,ACC001351,2026-09-14 15:40:54,781.75,mobile,deposit,NAD
TXN00041446,ACC002687,ACC002019,2026-09-14 15:40:54,264.3,mobile,deposit,NAD
TXN00020814,ACC002102,ACC003404,2026-09-14 15:40:54,660.12,mobile,payment,NAD
TXN00056365,ACC004798,ACC001492,2026-09-14 15:40:54,14.41,mobile,payment,NAD
TXN00070057,ACC004961,ACC000450,2026-09-14 15:40:54,268.09,mobile,deposit,NAD
TXN00072123,ACC004590,ACC001003,2026-09-14 15:40:54,210.88,branch,withdrawal,NAD
TXN00025725,ACC002145,ACC001510,2026-09-14 15:40:54,2954.33,branch,withdrawal,NAD
TXN00022987,ACC002914,ACC002427,2026-09-14 15:40:54,163.5,branch,transfer,NAD
TXN00001025,ACC003166,ACC004004,2026-09-14 15:40:54,101.2,branch,withdrawal,NAD
TXN00037781,ACC004193,ACC002252,2026-09-14 15:40:54,370.99,branch,transfer,NAD
TXN00072513,ACC002593,ACC002649,2026-09-14 15:40:54,703.52,internet,transfer,NAD
TXN00025663,ACC003497,ACC004144,2026-09-14 15:40:54,314.39,internet,deposit,NAD
TXN00034540,ACC002843,ACC003329,2026-09-14 15:40:54,449.75,atm,payment,NAD
TXN00073053,ACC003854,ACC004689,2026-09-14 15:40:54,282.59,atm,payment,NAD
TXN00025626,ACC004522,ACC003551,2026-09-14 15:40:54,258.44,branch,deposit,NAD
TXN00053603,ACC001495,ACC004190,2026-09-14 15:40:54,986.76,atm,payment,NAD
TXN00061538,ACC004009,ACC002841,2026-09-14 15:40:54,532.67,atm,payment,NAD
TXN00001080,ACC002613,ACC000687,2026-09-14 15:40:54,2897.03,branch,deposit,NAD
TXN00035838,ACC003722,ACC002967,2026-09-14 15:40:54,270.75,internet,transfer,NAD
TXN00027042,ACC003617,ACC004540,2026-09-14 15:40:54,223.28,mobile,transfer,NAD
TXN00001088,ACC000457,ACC003480,2026-09-14 15:40:54,532.11,internet,payment,NAD
TXN00023088,ACC001371,ACC004723,2026-09-14 15:40:54,2441.92,branch,payment,NAD
TXN00011970,ACC004677,ACC001352,2026-09-14 15:40:54,7081.26,branch,transfer,NAD
TXN00005232,ACC001891,ACC003478,2026-09-14 15:40:54,16312.22,atm,withdrawal,NAD
TXN00005434,ACC003885,ACC001831,2026-09-14 15:40:54,161.6,internet,deposit,NAD
TXN00067237,ACC003301,ACC003993,2026-09-14 15:40:54,164.91,mobile,withdrawal,NAD
TXN00004528,ACC004668,ACC000935,2026-09-14 15:40:54,260.68,mobile,payment,NAD
TXN00041242,ACC003560,ACC004118,2026-09-14 15:40:54,2482.92,internet,payment,NAD
TXN00035145,ACC002318,ACC000044,2026-09-14 15:40:54,459.68,mobile,payment,NAD
TXN00062348,ACC002987,ACC000922,2026-09-14 15:40:54,114.42,atm,payment,NAD
TXN00022270,ACC003338,ACC001798,2026-09-14 15:40:54,125.07,atm,deposit,NAD
TXN00035166,ACC004117,ACC002516,2026-09-14 15:40:54,561.81,mobile,deposit,NAD
TXN00041389,ACC004102,ACC003034,2026-09-14 15:40:54,455.82,atm,deposit,NAD
TXN00050435,ACC004675,ACC001599,2026-09-14 15:40:54,185.61,branch,transfer,NAD
TXN00022473,ACC002476,ACC000078,2026-09-14 15:40:54,568.74,mobile,withdrawal,NAD
TXN00026446,ACC003523,ACC001021,2026-09-14 15:40:54,225.52,branch,payment,NAD
TXN00026455,ACC001919,ACC004652,2026-09-14 15:40:54,122.75,branch,deposit,NAD
TXN00025951,ACC002151,ACC001235,2026-09-14 15:40:54,2892.73,internet,payment,NAD
TXN00014308,ACC000052,ACC001497,2026-09-14 15:40:54,1090.76,branch,deposit,NAD
TXN00053741,ACC003513,ACC000724,2026-09-14 15:40:54,1344.46,mobile,payment,NAD
TXN00071951,ACC004747,ACC000370,2026-09-14 15:40:54,299.39,internet,payment,NAD
TXN00008203,ACC003812,ACC004198,2026-09-14 15:40:54,119.0,mobile,withdrawal,NAD
TXN00037718,ACC001445,ACC004467,2026-09-14 15:40:54,14037.51,mobile,transfer,NAD
TXN00062182,ACC001115,ACC004653,2026-09-14 15:40:54,4951.72,branch,withdrawal,NAD
TXN00005287,ACC002395,ACC004664,2026-09-14 15:40:54,1990.57,internet,transfer,NAD
TXN00054151,ACC001727,ACC004773,2026-09-14 15:40:54,393.67,mobile,deposit,NAD
TXN00021948,ACC000294,ACC003403,2026-09-14 15:40:54,764.46,branch,deposit,NAD
TXN00048865,ACC002628,ACC002229,2026-09-14 15:40:54,2226.42,branch,payment,NAD
TXN00062123,ACC002883,ACC001928,2026-09-14 15:40:54,464.82,branch,transfer,NAD
TXN00035676,ACC001861,ACC002627,2026-09-14 15:40:54,385.29,branch,payment,NAD
TXN00023093,ACC002212,ACC001432,2026-09-14 15:40:54,8.71,branch,deposit,NAD
TXN00034349,ACC002172,ACC001626,2026-09-14 15:40:54,241.29,atm,payment,NAD
TXN00035923,ACC000956,ACC001961,2026-09-14 15:40:54,321.09,mobile,withdrawal,NAD
TXN00003810,ACC004047,ACC001816,2026-09-14 15:40:54,205.39,atm,deposit,NAD
TXN00015249,ACC004482,ACC000872,2026-09-14 15:40:54,3411.88,branch,transfer,NAD
TXN00021083,ACC003564,ACC000585,2026-09-14 15:40:54,913.71,branch,transfer,NAD
TXN00051316,ACC002655,ACC000372,2026-09-14 15:40:54,1079.75,mobile,payment,NAD
TXN00012853,ACC004767,ACC004058,2026-09-14 15:40:54,4650.14,internet,withdrawal,NAD
TXN00033736,ACC001451,ACC004909,2026-09-14 15:40:54,307.97,internet,payment,NAD
TXN00072928,ACC002402,ACC002260,2026-09-14 15:40:54,5143.16,atm,deposit,NAD
TXN00021041,ACC003303,ACC004943,2026-09-14 15:40:54,163.56,internet,payment,NAD
TXN00027762,ACC002434,ACC001207,2026-09-14 15:40:54,91.56,mobile,withdrawal,NAD
TXN00055456,ACC002938,ACC004954,2026-09-14 15:40:54,247.16,internet,deposit,NAD
TXN00020934,ACC004400,ACC003381,2026-09-14 15:40:54,52.01,mobile,payment,NAD
TXN00071808,ACC002879,ACC000788,2026-09-14 15:40:54,312.73,branch,withdrawal,NAD
TXN00003734,ACC003711,ACC000248,2026-09-14 15:40:54,672.09,atm,transfer,NAD
TXN00033617,ACC002047,ACC001198,2026-09-14 15:40:54,35147.59,mobile,payment,NAD
TXN00046059,ACC000685,ACC003586,2026-09-14 15:40:54,169.34,internet,transfer,NAD
TXN00003707,ACC002184,ACC003450,2026-09-14 15:40:54,300.07,internet,transfer,NAD
TXN00074934,ACC004512,ACC004420,2026-09-14 15:40:54,358.76,mobile,transfer,NAD
TXN00001423,ACC000161,ACC002742,2026-09-14 15:40:54,34.67,mobile,withdrawal,NAD
TXN00069351,ACC002682,ACC002064,2026-09-14 15:40:54,179.05,atm,transfer,NAD
TXN00027943,ACC003773,ACC000153,2026-09-14 15:40:54,4518.53,internet,withdrawal,NAD
TXN00043136,ACC003439,ACC000347,2026-09-14 15:40:54,165.39,branch,transfer,NAD
TXN00025043,ACC004677,ACC001220,2026-09-14 15:40:54,29.23,branch,payment,NAD
TXN00033828,ACC004307,ACC002020,2026-09-14 15:40:54,13131.24,branch,deposit,NAD
TXN00045945,ACC004189,ACC004267,2026-09-14 15:40:54,21.62,internet,deposit,NAD
TXN00045936,ACC003510,ACC004907,2026-09-14 15:40:54,27.95,internet,transfer,NAD
TXN00035928,ACC000836,ACC002780,2026-09-14 15:40:54,13.74,internet,deposit,NAD
TXN00054552,ACC002553,ACC004198,2026-09-14 15:40:54,1033.08,internet,deposit,NAD
TXN00014809,ACC004852,ACC003812,2026-09-14 15:40:54,1468.54,atm,transfer,NAD
TXN00001165,ACC004914,ACC000371,2026-09-14 15:40:54,306.74,branch,transfer,NAD
TXN00034234,ACC000577,ACC001415,2026-09-14 15:40:54,1144.53,internet,withdrawal,NAD
TXN00045052,ACC002920,ACC004493,2026-09-14 15:40:54,11037.63,atm,withdrawal,NAD
TXN00013219,ACC001668,ACC002802,2026-09-14 15:40:54,786.13,branch,transfer,NAD
TXN00008460,ACC001770,ACC001699,2026-09-14 15:40:54,50.68,branch,withdrawal,NAD
TXN00048616,ACC002939,ACC003627,2026-09-14 15:40:54,628.47,internet,deposit,NAD
TXN00012070,ACC004373,ACC001649,2026-09-14 15:40:54,372.94,branch,withdrawal,NAD
TXN00027970,ACC002377,ACC000831,2026-09-14 15:40:54,235.0,internet,transfer,NAD
TXN00027357,ACC004420,ACC003073,2026-09-14 15:40:54,532.65,atm,withdrawal,NAD
TXN00025285,ACC000951,ACC000632,2026-09-14 15:40:54,185.0,atm,withdrawal,NAD
TXN00015001,ACC003776,ACC001663,2026-09-14 15:40:54,127.99,mobile,payment,NAD
TXN00041974,ACC002378,ACC003034,2026-09-14 15:40:54,912.0,internet,withdrawal,NAD
TXN00033957,ACC000952,ACC002149,2026-09-14 15:40:54,2522.14,internet,deposit,NAD
TXN00058825,ACC004972,ACC002406,2026-09-14 15:40:54,158.05,internet,transfer,NAD
TXN00038023,ACC001347,ACC002188,2026-09-14 15:40:54,218.8,internet,payment,NAD
TXN00069495,ACC004741,ACC003066,2026-09-14 15:40:54,331.55,mobile,deposit,NAD
TXN00059483,ACC003055,ACC000354,2026-09-14 15:40:54,234.73,atm,payment,NAD
TXN00025056,ACC003068,ACC004521,2026-09-14 15:40:54,459.71,branch,withdrawal,NAD
TXN00021179,ACC001175,ACC004974,2026-09-14 15:40:54,821.9,atm,withdrawal,NAD
TXN00057045,ACC001887,ACC003054,2026-09-14 15:40:54,444.29,branch,transfer,NAD
TXN00006774,ACC004245,ACC004804,2026-09-14 15:40:54,160.97,mobile,withdrawal,NAD
TXN00047075,ACC004172,ACC002822,2026-09-14 15:40:54,350.76,mobile,withdrawal,NAD
TXN00057803,ACC001973,ACC001892,2026-09-14 15:40:54,4740.26,internet,transfer,NAD
TXN00005945,ACC002536,ACC000757,2026-09-14 15:40:54,1399.82,mobile,transfer,NAD
TXN00032256,ACC000986,ACC004897,2026-09-14 15:40:54,1403.54,atm,transfer,NAD
TXN00016425,ACC004112,ACC002723,2026-09-14 15:40:54,130.29,branch,withdrawal,NAD
TXN00010398,ACC001145,ACC002361,2026-09-14 15:40:54,188.53,branch,payment,NAD
TXN00010602,ACC003183,ACC000225,2026-09-14 15:40:54,552.2,atm,deposit,NAD
TXN00020076,ACC003848,ACC001625,2026-09-14 15:40:54,2640.77,mobile,payment,NAD
TXN00010130,ACC003363,ACC003005,2026-09-14 15:40:54,117.73,branch,transfer,NAD
TXN00067827,ACC003736,ACC002066,2026-09-14 15:40:54,1018.75,internet,transfer,NAD
TXN00002241,ACC001340,ACC000279,2026-09-14 15:40:54,11191.87,internet,withdrawal,NAD
TXN00003450,ACC004239,ACC003035,2026-09-14 15:40:54,103.56,internet,transfer,NAD
TXN00071381,ACC003692,ACC003427,2026-09-14 15:40:54,47.8,internet,deposit,NAD
TXN00028712,ACC004422,ACC002929,2026-09-14 15:40:54,441.41,atm,transfer,NAD
TXN00031032,ACC004444,ACC004735,2026-09-14 15:40:54,6.99,atm,payment,NAD
TXN00059342,ACC004032,ACC003293,2026-09-14 15:40:54,3000.39,internet,transfer,NAD
TXN00005995,ACC000521,ACC003071,2026-09-14 15:40:54,190.71,mobile,deposit,NAD
TXN00071170,ACC004067,ACC004404,2026-09-14 15:40:54,364.89,atm,deposit,NAD
TXN00018467,ACC002686,ACC003817,2026-09-14 15:40:54,1102.46,mobile,payment,NAD
TXN00068648,ACC004780,ACC004216,2026-09-14 15:40:54,194.51,internet,withdrawal,NAD
TXN00002371,ACC004533,ACC003946,2026-09-14 15:40:54,6190.51,internet,withdrawal,NAD
TXN00017760,ACC003676,ACC003733,2026-09-14 15:40:54,125.28,atm,deposit,NAD
TXN00019774,ACC004176,ACC002360,2026-09-14 15:40:54,500.46,atm,transfer,NAD
TXN00072773,ACC001099,ACC003983,2026-09-14 15:40:54,247.74,mobile,deposit,NAD
TXN00039154,ACC004541,ACC000700,2026-09-14 15:40:54,48.31,branch,deposit,NAD
TXN00017358,ACC000463,ACC001584,2026-09-14 15:40:54,518.16,internet,payment,NAD
TXN00010193,ACC000658,ACC003451,2026-09-14 15:40:54,128.53,branch,payment,NAD
TXN00046400,ACC002156,ACC002130,2026-09-14 15:40:54,360.32,atm,payment,NAD
TXN00017889,ACC002818,ACC001355,2026-09-14 15:40:54,456.43,branch,deposit,NAD
TXN00030692,ACC000498,ACC004466,2026-09-14 15:40:54,138.98,atm,deposit,NAD
TXN00056142,ACC000504,ACC003149,2026-09-14 15:40:54,3979.05,mobile,transfer,NAD
TXN00057956,ACC003244,ACC000943,2026-09-14 15:40:54,225.68,atm,withdrawal,NAD
TXN00017052,ACC002066,ACC002170,2026-09-14 15:40:54,4385.57,mobile,transfer,NAD
TXN00029549,ACC001951,ACC000075,2026-09-14 15:40:54,130.58,internet,deposit,NAD
TXN00047891,ACC003954,ACC002168,2026-09-14 15:40:54,2252.57,branch,deposit,NAD
TXN00050623,ACC000758,ACC001434,2026-09-14 15:40:54,322.06,atm,payment,NAD
TXN00073979,ACC004949,ACC004440,2026-09-14 15:40:54,64.59,branch,withdrawal,NAD
TXN00018837,ACC004746,ACC001163,2026-09-14 15:40:54,10012.41,branch,transfer,NAD
TXN00047496,ACC000463,ACC004019,2026-09-14 15:40:54,150.23,atm,withdrawal,NAD
TXN00068032,ACC001057,ACC001764,2026-09-14 15:40:54,129.79,mobile,withdrawal,NAD
TXN00017599,ACC004985,ACC002744,2026-09-14 15:40:54,2811.17,atm,payment,NAD
TXN00056783,ACC001715,ACC004423,2026-09-14 15:40:54,39.03,mobile,transfer,NAD
TXN00068194,ACC001407,ACC000134,2026-09-14 15:40:54,123.32,branch,deposit,NAD
TXN00064000,ACC001984,ACC003299,2026-09-14 15:40:54,488.24,mobile,payment,NAD
TXN00063087,ACC003012,ACC001443,2026-09-14 15:40:54,154.39,mobile,withdrawal,NAD
TXN00002046,ACC000830,ACC004585,2026-09-14 15:40:54,254.63,mobile,withdrawal,NAD
TXN00006158,ACC002048,ACC003761,2026-09-14 15:40:54,766.34,internet,transfer,NAD
TXN00046383,ACC001741,ACC002113,2026-09-14 15:40:54,1061.78,branch,transfer,NAD
TXN00039436,ACC003147,ACC004436,2026-09-14 15:40:54,516.3,branch,transfer,NAD
TXN00038749,ACC002742,ACC002459,2026-09-14 15:40:54,39.24,mobile,payment,NAD
TXN00073842,ACC004206,ACC002800,2026-09-14 15:40:54,82.61,atm,transfer,NAD
TXN00032162,ACC001365,ACC000882,2026-09-14 15:40:54,196.47,mobile,transfer,NAD
TXN00028767,ACC003290,ACC004612,2026-09-14 15:40:54,156.76,atm,deposit,NAD
TXN00019199,ACC001147,ACC004829,2026-09-14 15:40:54,60.67,internet,deposit,NAD
TXN00053937,ACC000403,ACC000020,2026-09-14 15:40:54,1750.01,atm,deposit,NAD
TXN00047926,ACC001687,ACC002109,2026-09-14 15:40:54,63.64,internet,deposit,NAD
TXN00069203,ACC004551,ACC000798,2026-09-14 15:40:54,85.56,branch,transfer,NAD
TXN00071336,ACC004908,ACC001678,2026-09-14 15:40:54,5901.78,mobile,deposit,NAD
TXN00016989,ACC001241,ACC002345,2026-09-14 15:40:54,86.84,internet,withdrawal,NAD
TXN00060899,ACC001308,ACC002013,2026-09-14 15:40:54,322.42,atm,deposit,NAD
TXN00039768,ACC000435,ACC003731,2026-09-14 15:40:54,285.31,atm,transfer,NAD
TXN00063254,ACC001839,ACC000575,2026-09-14 15:40:54,270.45,atm,withdrawal,NAD
TXN00009689,ACC002537,ACC003128,2026-09-14 15:40:54,29.78,internet,transfer,NAD
TXN00030251,ACC001580,ACC004343,2026-09-14 15:40:54,540.17,mobile,transfer,NAD
TXN00043835,ACC002137,ACC003035,2026-09-14 15:40:54,603.95,mobile,withdrawal,NAD
TXN00047134,ACC002345,ACC001862,2026-09-14 15:40:54,1747.39,mobile,transfer,NAD
TXN00046367,ACC002491,ACC004624,2026-09-14 15:40:54,159.59,atm,withdrawal,NAD
TXN00003096,ACC004907,ACC002274,2026-09-14 15:40:54,2044.29,atm,deposit,NAD
TXN00068287,ACC002232,ACC004713,2026-09-14 15:40:54,458.78,internet,withdrawal,NAD
TXN00046576,ACC002171,ACC004062,2026-09-14 15:40:54,4464.95,branch,withdrawal,NAD
TXN00068463,ACC001833,ACC004303,2026-09-14 15:40:54,2352.3,branch,withdrawal,NAD
TXN00055575,ACC004085,ACC004330,2026-09-14 15:40:54,116.59,mobile,deposit,NAD
TXN00016904,ACC000291,ACC002782,2026-09-14 15:40:54,2274.02,mobile,payment,NAD
TXN00072759,ACC003341,ACC000017,2026-09-14 15:40:54,5170.06,internet,payment,NAD
TXN00050265,ACC000948,ACC000447,2026-09-14 15:40:54,510.49,mobile,withdrawal,NAD
TXN00017965,ACC001738,ACC001864,2026-09-14 15:40:54,213.06,internet,transfer,NAD
TXN00060587,ACC000107,ACC000191,2026-09-14 15:40:54,160.33,atm,transfer,NAD
TXN00071106,ACC000614,ACC002181,2026-09-14 15:40:54,2787.19,internet,payment,NAD
TXN00018998,ACC001694,ACC002946,2026-09-14 15:40:54,432.29,branch,transfer,NAD
TXN00032874,ACC001141,ACC002962,2026-09-14 15:40:54,1400.78,atm,transfer,NAD
TXN00031024,ACC001159,ACC001642,2026-09-14 15:40:54,96.82,branch,withdrawal,NAD
TXN00039095,ACC002944,ACC000611,2026-09-14 15:40:54,8.53,internet,payment,NAD
TXN00031857,ACC001234,ACC003127,2026-09-14 15:40:54,308.76,internet,deposit,NAD
TXN00040232,ACC001322,ACC001684,2026-09-14 15:40:54,86.54,branch,withdrawal,NAD
TXN00006055,ACC001947,ACC003792,2026-09-14 15:40:54,1351.88,atm,withdrawal,NAD
TXN00002192,ACC000882,ACC004879,2026-09-14 15:40:54,626.55,branch,deposit,NAD
TXN00059218,ACC001977,ACC003370,2026-09-14 15:40:54,45.37,internet,deposit,NAD
TXN00017163,ACC003658,ACC001365,2026-09-14 15:40:54,596.33,internet,withdrawal,NAD
TXN00010272,ACC000125,ACC003299,2026-09-14 15:40:54,1340.46,mobile,withdrawal,NAD
TXN00043735,ACC000607,ACC004333,2026-09-14 15:40:54,420.76,atm,transfer,NAD
TXN00053975,ACC000779,ACC003979,2026-09-14 15:40:54,368.74,branch,transfer,NAD
TXN00040430,ACC003582,ACC003250,2026-09-14 15:40:54,400.25,mobile,withdrawal,NAD
TXN00054624,ACC000589,ACC002834,2026-09-14 15:40:54,9674.18,internet,transfer,NAD
TXN00055508,ACC004303,ACC002200,2026-09-14 15:40:55,9.25,internet,withdrawal,NAD
TXN00017401,ACC004681,ACC003528,2026-09-14 15:40:55,92.1,atm,withdrawal,NAD
TXN00061939,ACC001602,ACC001610,2026-09-14 15:40:55,63.97,branch,payment,NAD
TXN00064243,ACC000904,ACC004295,2026-09-14 15:40:55,1149.18,mobile,payment,NAD
TXN00044201,ACC003531,ACC000376,2026-09-14 15:40:55,129.67,mobile,transfer,NAD
TXN00034831,ACC000491,ACC001864,2026-09-14 15:40:55,257.9,mobile,deposit,NAD
TXN00029048,ACC003709,ACC001173,2026-09-14 15:40:55,250.25,internet,deposit,NAD
TXN00067407,ACC002699,ACC002245,2026-09-14 15:40:55,343.03,branch,withdrawal,NAD
TXN00048934,ACC002235,ACC000008,2026-09-14 15:40:55,491.28,mobile,payment,NAD
TXN00019053,ACC003065,ACC002498,2026-09-14 15:40:55,166.93,atm,payment,NAD
TXN00044013,ACC000128,ACC004988,2026-09-14 15:40:55,1151.34,mobile,withdrawal,NAD
TXN00024656,ACC004875,ACC003214,2026-09-14 15:40:55,5917.35,branch,transfer,NAD
TXN00048418,ACC000333,ACC001908,2026-09-14 15:40:55,9976.97,internet,transfer,NAD
TXN00069090,ACC004824,ACC004163,2026-09-14 15:40:55,1916.93,atm,withdrawal,NAD
TXN00048399,ACC000656,ACC004582,2026-09-14 15:40:55,3058.52,internet,transfer,NAD
TXN00022245,ACC002178,ACC002484,2026-09-14 15:40:55,70.28,mobile,deposit,NAD
TXN00010075,ACC003070,ACC001305,2026-09-14 15:40:55,274.08,atm,withdrawal,NAD
TXN00074010,ACC002651,ACC001888,2026-09-14 15:40:55,2056.4,mobile,withdrawal,NAD
TXN00070713,ACC004719,ACC002252,2026-09-14 15:40:55,280.37,atm,transfer,NAD
TXN00051025,ACC003047,ACC001916,2026-09-14 15:40:55,6771.06,atm,deposit,NAD
TXN00022275,ACC004319,ACC001357,2026-09-14 15:40:55,106.23,mobile,payment,NAD
TXN00061174,ACC000907,ACC004939,2026-09-14 15:40:55,2812.96,atm,payment,NAD
TXN00036644,ACC003645,ACC003094,2026-09-14 15:40:55,356.06,atm,deposit,NAD
TXN00055435,ACC004906,ACC001254,2026-09-14 15:40:55,1140.05,internet,transfer,NAD
TXN00015437,ACC000483,ACC001873,2026-09-14 15:40:55,3970.04,internet,deposit,NAD
TXN00038927,ACC000855,ACC002641,2026-09-14 15:40:55,143.68,mobile,withdrawal,NAD
TXN00073568,ACC000679,ACC004797,2026-09-14 15:40:55,763.33,branch,transfer,NAD
TXN00061412,ACC004603,ACC001881,2026-09-14 15:40:55,1484.95,internet,deposit,NAD
TXN00018370,ACC004248,ACC002181,2026-09-14 15:40:55,34.19,atm,withdrawal,NAD
TXN00019062,ACC004271,ACC001869,2026-09-14 15:40:55,39.38,atm,withdrawal,NAD
TXN00026545,ACC002846,ACC004169,2026-09-14 15:40:55,4971.07,internet,withdrawal,NAD
TXN00023369,ACC002210,ACC000917,2026-09-14 15:40:55,623.59,branch,withdrawal,NAD
TXN00015294,ACC001196,ACC000956,2026-09-14 15:40:55,49.4,atm,transfer,NAD
TXN00057260,ACC004089,ACC001508,2026-09-14 15:40:55,476.61,branch,withdrawal,NAD
TXN00071016,ACC000571,ACC003711,2026-09-14 15:40:55,418.69,branch,deposit,NAD
TXN00019780,ACC003819,ACC003808,2026-09-14 15:40:55,309.73,atm,withdrawal,NAD
